session_id,session_ts,user_id,channel,device,device_id,ip_hash,pincode,promo_flag
S000078641,2025-12-18 15:34:31,,paid_social,web,D_G_401558e778,IPaff112061a,566878,0
S000078642,2025-12-18 10:37:07,U000681,search,web,Dd49be0d9c3,IP5f9d584dff,576088,0
S000078643,2025-12-18 23:51:09,U000567,search,mobile,D3ee6f3bb71,IPf311a739e0,563967,0
S000078644,2025-12-18 00:22:50,,search,web,D_G_e796de4fe6,IPd3a561b909,561871,0
S000078645,2025-12-18 03:42:22,U003007,referral,mobile,D4ab4319bf4,IPddaba601a3,572398,0
S000078646,2025-12-18 02:10:54,,search,web,D_G_1b833895a7,IP6c2202472d,566727,0
S000078647,2025-12-18 09:43:07,,email,web,D_G_3b2e944ad7,IPa935d77994,564259,0
S000078648,2025-12-18 01:12:04,U001897,paid_social,web,Dfc6561e93d,IP7b6dbc4b9b,563967,0
S000078649,2025-12-18 15:27:03,U001098,organic,mobile,Dab5b7788e2,IP75e6ebac0b,574081,0
S000078650,2025-12-18 18:36:02,U000276,paid_social,mobile,De5fb52371e,IPe90bca4199,576088,0
S000078651,2025-12-18 03:15:30,U000388,paid_social,web,D57dd31e05e,IPcaf11eda08,578600,0
S000078652,2025-12-18 02:33:42,U002236,search,web,D49f0a68542,IP4824869146,568518,0
S000078653,2025-12-18 06:04:26,U000368,organic,mobile,D96a6c47ad4,IP864d4431f5,579884,0
S000078654,2025-12-18 01:25:03,U001894,referral,web,Dc3af3f15ad,IP5b31221337,573634,0
S000078655,2025-12-18 21:34:19,U003056,referral,web,D1d8a0f6c94,IP1fa1173e54,576074,0
S000078656,2025-12-18 23:28:34,U000152,organic,mobile,D1d3288f109,IP876999295f,579266,0
S000078657,2025-12-18 16:19:39,U001567,organic,web,De030b14324,IP3eef52dfef,576422,0
S000078658,2025-12-18 00:03:56,U002457,paid_social,mobile,D30be52f3b4,IP99f7f4f19e,577934,0
S000078659,2025-12-18 02:02:54,U002563,referral,mobile,D9eb58c0a59,IPba457e2e3f,571631,0
S000078660,2025-12-18 09:35:00,U000653,referral,web,D4ab1d87f88,IPc2b8c53c41,579609,0
S000078661,2025-12-18 12:40:38,U001768,search,web,D2603dc6374,IPa8bf47554c,572398,0
S000078662,2025-12-18 01:14:10,U002711,organic,web,D4fc7a19e0f,IP6b41526832,569539,0
S000078663,2025-12-18 22:11:22,U000263,organic,mobile,De79e39575e,IP0befaf9caa,575661,0
S000078664,2025-12-18 10:58:08,U001612,search,web,D75742254b3,IP733176456b,578018,0
S000078665,2025-12-18 16:29:14,,search,mobile,D_G_893603a5bd,IPa67d5ab39b,566808,0
S000078666,2025-12-18 16:30:40,U002435,referral,mobile,D8331820412,IPf84854fcf1,563967,0
S000078667,2025-12-18 14:11:45,U000855,organic,web,Df0f63c4d6d,IP2ab1c9ff14,577899,0
S000078668,2025-12-18 04:25:27,U002560,organic,web,Dab12075e03,IP134390d4d6,577742,0
S000078669,2025-12-18 08:53:55,,search,web,D_G_e89d074a82,IP536ad47830,562330,0
S000078670,2025-12-18 14:15:25,U000330,paid_social,web,Dbec42ffef4,IP209dd14f84,575699,0
S000078671,2025-12-18 00:09:33,U000952,organic,web,Db3381d28aa,IP2f76eac752,577742,0
S000078672,2025-12-18 06:39:41,,paid_social,mobile,D_G_d28f33a3a3,IP4700d56e15,566727,0
S000078673,2025-12-18 18:48:03,U000852,search,web,Dd961b97a02,IPa8c7f73559,568375,0
S000078674,2025-12-18 18:15:46,U000320,organic,web,De872236a1c,IP4bd45dd36f,578963,0
S000078675,2025-12-18 07:41:20,U001649,organic,mobile,D4c15dbc2f7,IPe4e01c0828,575438,0
S000078676,2025-12-18 04:29:36,U002319,organic,mobile,Df02b54f421,IP46fe6d6c04,575139,0
S000078677,2025-12-18 22:14:12,U001733,search,mobile,D42b77403cf,IP2850bede17,575139,0
S000078678,2025-12-18 13:45:11,U002829,search,mobile,Defddd88ae2,IP57ef2620d7,563967,0
S000078679,2025-12-18 05:06:42,U001983,search,mobile,D24f452484b,IP7b64bdd706,579501,0
S000078680,2025-12-18 17:40:33,U001588,search,web,D0090827213,IP4c10d32f9d,573709,0
S000078681,2025-12-18 13:49:40,U001525,search,web,D7c7a654cd2,IP23473d4bcd,574360,0
S000078682,2025-12-18 01:55:30,U002957,search,mobile,Dd6ccb20a3b,IPa136d9cb2f,572769,0
S000078683,2025-12-18 11:14:52,U002549,referral,web,D6665516d75,IPd113805219,568375,0
S000078684,2025-12-18 00:16:44,U002869,referral,mobile,D83d1e5fa93,IP01a2511cd9,575618,0
S000078685,2025-12-18 01:04:51,U000614,email,web,D661d31203c,IPb40d2a8f7c,568518,0
S000078686,2025-12-18 10:42:01,U002884,search,web,D09b5ebe876,IP862829b897,568375,0
S000078687,2025-12-18 02:12:17,U000960,email,web,D_RING_02,IP_RING_SHAR,563967,0
S000078688,2025-12-18 22:22:28,U001785,search,web,Dfefc105dcd,IPc563192841,572769,0
S000078689,2025-12-18 20:35:05,U002099,organic,web,De53056cdc7,IP1715255da8,573828,0
S000078690,2025-12-18 07:01:11,U001986,organic,mobile,D0c1c8c9366,IP977aafb860,577545,0
S000078691,2025-12-18 14:30:23,U002238,paid_social,web,De8af19b8bc,IP55f0df3688,575588,0
S000078692,2025-12-18 11:54:08,,organic,mobile,D_G_31678fb499,IPf7c6c5f677,565477,0
S000078693,2025-12-18 17:41:58,,paid_social,web,D_G_SHARED_04,IP392e9dfb80,569426,0
S000078694,2025-12-18 07:52:36,U000831,search,web,De168f12d16,IP204de2bc0b,572495,0
S000078695,2025-12-18 08:27:07,U000376,paid_social,mobile,D17d2e21f77,IP329f9e8abd,563967,0
S000078696,2025-12-18 15:18:17,,paid_social,web,D_G_3faff5afee,IP41d7ae417f,562387,0
S000078697,2025-12-18 06:17:24,U000597,search,mobile,Dfeaa8fe794,IP371355a9eb,577545,0
S000078698,2025-12-18 16:19:06,U002959,search,mobile,D_RING_01,IP_RING_SHAR,568518,0
S000078699,2025-12-18 12:43:02,,paid_social,mobile,D_G_2a319dced0,IP625f7ece3b,567984,0
S000078700,2025-12-18 13:53:01,U001814,search,web,Dc6fed45ee9,IP0815d869a0,563966,0
S000078701,2025-12-18 02:57:10,U000942,paid_social,mobile,D9ac3ef4911,IP03848effcb,575692,0
S000078702,2025-12-18 16:29:40,U001327,organic,mobile,D709578778e,IPca6265952e,577965,0
S000078703,2025-12-18 15:38:59,,organic,web,D_G_60cd953748,IP2533432980,566878,0
S000078704,2025-12-18 17:29:28,U000225,organic,mobile,D8682eee1a7,IPa24e50b246,575139,0
S000078705,2025-12-18 19:30:38,,search,mobile,D_G_240a48bfce,IPc48fa35225,563396,0
S000078706,2025-12-18 02:31:22,,referral,web,D_G_31a4e339ab,IP1abdfa9c20,566727,0
S000078707,2025-12-18 09:07:12,U000335,search,web,D952a392fdb,IP69851d2da1,577522,0
S000078708,2025-12-18 06:33:14,U000679,organic,web,D5d7067b53a,IPfa7b09aa03,574441,0
S000078709,2025-12-18 20:39:36,U002167,search,mobile,D632e3a4149,IP6eb5fe1e77,579609,0
S000078710,2025-12-18 21:35:15,U000476,referral,web,D0bdd74427c,IPdf367ea5e9,579609,0
S000078711,2025-12-18 07:22:10,U001385,organic,mobile,Df0e122aa06,IPcbdf95bff0,574573,0
S000078712,2025-12-18 07:15:14,U001898,referral,web,D66b292546f,IP7be5dca093,577522,0
S000078713,2025-12-18 11:02:28,U002490,email,web,D1d87b1ee98,IP633dbe455b,574573,0
S000078714,2025-12-18 23:49:35,,organic,web,D_G_fa1e26ef4d,IP103e8089da,568441,0
S000078715,2025-12-18 00:17:22,,paid_social,web,D_G_309b01fc37,IPb684922e76,566808,0
S000078716,2025-12-18 20:01:43,,referral,mobile,D_G_5e290ea0ee,IPa5e08cbb91,569596,0
S000078717,2025-12-18 01:56:41,U003065,referral,mobile,D9452468e33,IP0111802752,576088,0
S000078718,2025-12-18 01:26:46,U000417,referral,mobile,Dea52aaf33d,IP96410a894f,568518,0
S000078719,2025-12-18 00:54:39,,paid_social,web,D_G_f618f300d1,IP23b8241f4c,567497,0
S000078720,2025-12-18 13:13:50,,paid_social,mobile,D_G_5f8a375804,IP7cad19d7aa,565549,0
S000078721,2025-12-18 15:08:36,U002891,organic,mobile,D84ea903c78,IP9da27fdc43,577899,0
S000078722,2025-12-18 22:15:49,U001169,paid_social,web,Dec0a07dc9b,IP5d3f393996,577742,0
S000078723,2025-12-18 17:55:24,U000335,paid_social,mobile,D952a392fdb,IP539d74c042,577522,0
S000078724,2025-12-18 06:23:46,U002652,organic,mobile,Dbdd966de07,IP8b181932e5,568518,0
S000078725,2025-12-18 21:48:52,U002904,organic,web,Dd7aefb2e6a,IP08f61dd571,576422,0
S000078726,2025-12-18 22:36:35,,paid_social,mobile,D_G_e2dabdf097,IP28b3648dd5,564259,0
S000078727,2025-12-18 00:01:15,U000772,organic,mobile,D33e72f71c4,IP60f0d02b97,572149,0
S000078728,2025-12-18 10:43:17,U000567,organic,web,D3ee6f3bb71,IPb238d0c471,563967,0
S000078729,2025-12-18 12:54:00,,paid_social,mobile,D_G_254b68cf19,IPf885f7d58e,569334,0
S000078730,2025-12-18 14:10:34,U002520,organic,mobile,D150fd7670d,IP3ea3978fd3,578018,0
S000078731,2025-12-18 21:28:59,U003086,organic,web,D7c578950ae,IP49e85daeaa,578963,0
S000078732,2025-12-18 04:59:40,U001435,search,web,D133118af9f,IP84bb94b71e,577522,0
S000078733,2025-12-18 04:06:41,U001098,search,web,Dab5b7788e2,IPf20dc8b5e0,574081,0
S000078734,2025-12-18 08:40:49,U002853,organic,web,D657889a530,IP7de88779f3,572163,0
S000078735,2025-12-18 23:19:39,U001918,organic,web,D7f04e44c82,IP7e69144557,576422,0
S000078736,2025-12-18 10:29:17,,paid_social,mobile,D_G_d86cf987f0,IP7666e489b9,561598,0
S000078737,2025-12-18 19:50:04,U002346,organic,web,D316ec30dab,IP5b93b3e803,563966,0
S000078738,2025-12-18 19:00:00,U001159,organic,mobile,Dcf70cfe916,IP1f15bddf11,,0
S000078739,2025-12-18 13:00:14,U002782,organic,mobile,D6078dabd18,IP41c19c205c,577548,0
S000078740,2025-12-18 20:43:43,,email,web,D_G_14b5af138c,IPef73886f35,565375,0
S000078741,2025-12-18 03:27:35,U002185,email,mobile,Da8559b9907,IP4a54127c57,579236,0
S000078742,2025-12-18 12:53:15,U003126,search,mobile,D29d753c1de,IP38ff8440e8,565894,0
S000078743,2025-12-18 01:38:26,U002909,search,mobile,D5607ee7b07,IP326f6440e5,579501,0
S000078744,2025-12-18 09:57:07,U001104,referral,web,D0fc4563c7d,IP7a436eb00d,577934,0
S000078745,2025-12-18 00:55:16,U000379,search,web,Dab7fdf2346,IP2b66069e67,576334,0
S000078746,2025-12-18 18:41:14,U001325,organic,mobile,D0fa4dbe928,IPffbeccf7ef,565285,0
S000078747,2025-12-18 13:45:15,U002935,search,web,De9fbd296d3,IP7bb58a14fe,565894,0
S000078748,2025-12-18 11:03:13,,organic,web,D_G_SHARED_04,IPbba6f1f834,561330,0
S000078749,2025-12-18 06:18:35,U000982,organic,web,D1cc40a69db,IP29677bd02e,563966,0
S000078750,2025-12-18 09:17:25,U000643,organic,mobile,D6bf63c994f,IPd3903c0944,569190,0
S000078751,2025-12-18 22:58:16,U002903,organic,web,De9601b0d89,IP6bf4e4863f,573828,0
S000078752,2025-12-18 12:23:57,U002177,search,web,Dfa63e236e4,IP0c90b799c7,573634,0
S000078753,2025-12-18 13:19:04,U002799,referral,web,D5ca5fb603b,IPcae37ae628,574573,0
S000078754,2025-12-18 00:13:55,,email,mobile,D_G_80ee5ce88c,IPf323bfba75,563000,0
S000078755,2025-12-18 01:59:22,U003126,search,web,D29d753c1de,IPe17e54de96,565894,0
S000078756,2025-12-18 18:43:53,U000847,organic,mobile,D2cd2732140,IP1621e96195,572398,0
S000078757,2025-12-18 14:01:05,U000296,organic,mobile,Da8abbe2f0d,IP9290f5d840,574621,0
S000078758,2025-12-18 10:02:40,U002931,paid_social,web,D95598df67f,IPe96de03ded,578896,0
S000078759,2025-12-18 11:37:40,,email,web,D_G_9c4f2e2da1,IPc2841e30ea,562831,0
S000078760,2025-12-18 04:44:11,U000247,search,web,Da02a77f9ca,IPd7a3743c01,578018,0
S000078761,2025-12-18 18:24:05,U002325,referral,web,D8d5f3565c2,IPb4e9fd196c,571647,0
S000078762,2025-12-18 20:14:46,U002227,organic,mobile,D3752347885,IP90d773a91d,575674,0
S000078763,2025-12-18 22:00:17,U000851,organic,web,Df59c6b1341,IPf1769fec87,577934,0
S000078764,2025-12-18 18:31:20,U003063,organic,mobile,D_RING_02,IP_RING_SHAR,563967,0
S000078765,2025-12-18 11:14:17,U001303,organic,mobile,D508c28e989,IP1c80645905,578796,0
S000078766,2025-12-18 22:34:06,U002883,search,web,D6fa75c330e,IPb35e79e4d9,579266,0
S000078767,2025-12-18 05:50:29,U001263,organic,mobile,D0de571fab3,IP538d2e0797,575692,0
S000078768,2025-12-18 23:44:07,,search,mobile,D_G_7eeadb17d1,IP1706d9be90,565442,0
S000078769,2025-12-18 10:56:10,U002429,search,mobile,D6388b3a7fe,IPbd1c8ecc2c,571631,0
S000078770,2025-12-18 10:34:00,U002924,organic,web,D5a296cce75,IP5589e3f183,572788,0
S000078771,2025-12-18 00:02:19,U003141,referral,web,D_RING_03,IP_RING_SHAR,569539,0
S000078772,2025-12-18 20:40:19,U002468,paid_social,mobile,Df66a6b91e1,IP45fa530fac,578418,0
S000078773,2025-12-18 16:29:20,U002073,organic,mobile,D13af9c35bc,IPd3bb5899a0,579609,0
S000078774,2025-12-18 22:09:54,U000759,paid_social,web,Dff06e1613e,IP1a92624fe1,575674,0
S000078775,2025-12-18 21:54:34,U001132,paid_social,mobile,De4a4702da3,IPbbc4649121,565285,0
S000078776,2025-12-18 18:11:14,U002337,search,web,D5be3531b2f,IP1aa061971c,576074,0
S000078777,2025-12-18 14:13:07,,search,mobile,D_G_48a3e8b947,IP3684a43f0d,569596,0
S000078778,2025-12-18 04:40:19,U003081,search,mobile,D30057c1101,IPdfedfc4fc7,569190,0
S000078779,2025-12-18 07:10:29,U000884,organic,web,D55cee5fc5c,IPc9b48785db,563966,0
S000078780,2025-12-18 14:42:36,U000512,email,mobile,D0a86a2a882,IP241ae62f45,568518,0
S000078781,2025-12-18 16:57:39,U001373,referral,mobile,Dcc686be07f,IP55353d461f,576074,0
S000078782,2025-12-18 07:57:30,U001947,ORGANIC,web,D_RING_05,IP_RING_SHAR,565894,0
S000078783,2025-12-18 00:00:42,,search,web,D_G_69f2d2456d,IPfaedcbeef2,567984,0
S000078784,2025-12-18 00:21:49,U002074,referral,web,De6c19a0fca,IP2b2da4ae0c,572901,0
S000078785,2025-12-18 07:54:24,U002273,organic,web,D4c4d4cc7aa,IP0ab1e561b3,572901,0
S000078786,2025-12-18 07:41:07,U001241,paid_social,mobile,D023faf61cc,IPc1ff6cc555,563966,0
S000078787,2025-12-18 00:40:13,U001346,email,web,D30cd13700f,IP11acd09e25,573828,0
S000078788,2025-12-18 04:44:52,U002931,search,mobile,D95598df67f,IPe07fc63d84,578896,0
S000078789,2025-12-18 08:23:29,,organic,web,D_G_5b7d40de90,IP194f0399c8,568244,0
S000078790,2025-12-18 01:42:28,U002926,organic,mobile,Da7afc6cbe0,IP23d85d878f,572398,0
S000078791,2025-12-18 02:38:28,U002060,organic,web,D9be7b13e50,IP2753c4ff98,577965,0
S000078792,2025-12-18 16:34:21,,search,web,D_G_350cb164cf,IP1ab5ffc2e6,562330,0
S000078793,2025-12-18 18:00:14,U000332,paid_social,web,De6273c635d,IP61b52a5181,569190,0
S000078794,2025-12-18 02:09:14,U001151,search,mobile,D81948cef35,IPbe52bf9a25,578896,0
S000078795,2025-12-18 20:08:21,,paid_social,mobile,D_G_405705b489,IPcb202fc504,565047,0
S000078796,2025-12-18 02:52:57,U001548,organic,web,Dd033aeefd5,IPe3e2b1837d,575139,0
S000078797,2025-12-18 08:57:22,U002455,search,mobile,D9b86da61cb,IPcdcd3b60c6,575699,0
S000078798,2025-12-18 02:33:40,U001724,paid_social,mobile,D_RING_02,IP_RING_SHAR,563967,0
S000078799,2025-12-18 11:39:48,U002912,search,mobile,Dcb01bd1e0b,IP1f780e6ace,575674,0
S000078800,2025-12-18 03:22:59,U001110,organic,web,D3992ae68e0,IPae5f7e38d5,578796,0
S000078801,2025-12-18 01:18:20,U001138,organic,mobile,Dc93651f4c6,IP88af3862ef,565285,0
S000078802,2025-12-18 13:35:37,,email,mobile,D_G_3266518b4d,IPdcc9abb1e5,566727,0
S000078803,2025-12-18 05:14:01,U001387,Organic,web,D10cfcfa51a,IP350d0aa965,579501,0
S000078804,2025-12-18 01:09:38,,paid_social,web,D_G_cf638775aa,IP455d5b9cec,562330,0
S000078805,2025-12-18 11:36:04,,organic,mobile,D_G_a75a30678b,IP1bc142d395,566878,0
S000078806,2025-12-18 17:57:16,,paid_social,mobile,D_G_a08ecd0747,IP171c141b11,562387,0
S000078807,2025-12-18 13:25:48,U001244,search,web,D36e56e4ab6,IP0dea35bdd6,579236,0
S000078808,2025-12-18 17:26:23,U001129,search,mobile,D0314128f99,IP3d89107d30,575842,0
S000078809,2025-12-18 17:20:57,,organic,web,D_G_83faab66df,IP0cea8b224a,566631,0
S000078810,2025-12-18 20:53:24,U001868,organic,web,De37fc7823d,IPa4ee1b05f1,572276,0
S000078811,2025-12-18 21:07:16,U000530,paid_social,web,Dbf3f2705b1,IPeb0557811a,574441,0
S000078812,2025-12-18 03:42:26,,organic,web,D_G_eb56918e80,IPa4a055e642,566631,0
S000078813,2025-12-18 15:49:45,U002794,organic,web,Da0580b9d02,IP1a992a74a9,577522,0
S000078814,2025-12-18 04:54:32,,organic,web,D_G_aaed830c6f,IPb5acfbb8d9,562831,0
S000078815,2025-12-18 01:36:29,,organic,mobile,D_G_7ac5e1ec13,IPcdd6a69492,562326,0
S000078816,2025-12-18 05:42:11,U001745,organic,web,D47921fd010,IP15eedc1504,576088,0
S000078817,2025-12-18 00:32:37,,paid_social,mobile,D_G_612591e5ef,IP4ab57f2f8c,568244,0
S000078818,2025-12-19 21:53:21,,paid_social,web,D_G_acdc308789,IP31969ac745,562095,0
S000078819,2025-12-19 12:15:14,U000626,paid_social,web,D11bc1e81d3,IPde60df1515,572276,0
S000078820,2025-12-19 01:14:28,U000346,organic,mobile,Dd841bf880a,IP3fc633c95e,565285,0
S000078821,2025-12-19 13:22:39,,search,mobile,D_G_efb4c4a48e,IP35cf25f886,567868,0
S000078822,2025-12-19 09:48:42,,organic,mobile,D_G_68757461df,IP1951443cf1,565921,0
S000078823,2025-12-19 04:17:59,U001882,referral,web,D4a995f8936,IP502e5aed93,569190,0
S000078824,2025-12-19 00:07:35,U000477,paid_social,mobile,D4a17d6582f,IP43c9339893,571222,0
S000078825,2025-12-19 18:03:30,U000044,paid_social,mobile,D7c1368fa19,IP1bbb1527dc,575139,0
S000078826,2025-12-19 22:18:04,U001517,organic,web,Da7a372a586,IP37cc44f8ec,565894,0
S000078827,2025-12-19 09:57:18,,referral,mobile,D_G_ea4fb64aa2,IP40526e2241,569203,0
S000078828,2025-12-19 03:17:34,U000644,organic,mobile,D353062cc43,IPdd13de2c09,577080,0
S000078829,2025-12-19 22:54:32,,ORGANIC,mobile,D_G_97d03192a7,IP0e5cb64d6a,561196,0
S000078830,2025-12-19 06:06:55,U000443,search,mobile,D328c79956d,IPf34e8744a0,577080,0
S000078831,2025-12-19 18:38:20,U000252,organic,mobile,D8f53bd89d0,IP33d94fb3f1,576074,0
S000078832,2025-12-19 09:17:56,U000896,search,mobile,D7b8008d0fe,IP6655a303d6,565894,0
S000078833,2025-12-19 17:22:51,U002673,organic,mobile,D8ff2235598,IP18972e65c6,571561,0
S000078834,2025-12-19 02:13:21,U000748,search,mobile,D90f744e108,IPa7c26f5031,574573,0
S000078835,2025-12-19 23:15:15,U001852,paid_social,mobile,D0fdc803c79,IPa2c6f3452d,572398,0
S000078836,2025-12-19 15:14:42,U001955,search,mobile,D72930cbcec,IPf49655a7b7,565285,0
S000078837,2025-12-19 11:19:15,U001289,referral,web,Df2a41c3bf6,IP7ee9e53ed2,579260,0
S000078838,2025-12-19 00:25:35,U002227,search,mobile,D3752347885,IPacb362455c,575674,0
S000078839,2025-12-19 19:14:25,,email,web,D_G_9cbfeeb0a0,IP7b68304e61,561700,0
S000078840,2025-12-19 18:18:25,U002444,paid_social,web,D0fec5468fd,IPc454186a6d,569190,0
S000078841,2025-12-19 13:47:24,U000008,referral,mobile,D1229e43125,IP5e2bd713c9,572788,0
S000078842,2025-12-19 06:10:09,,search,mobile,D_G_0720bc8054,IP93e1719bc5,568290,0
S000078843,2025-12-19 18:14:17,,paid_social,mobile,D_G_a6c718c43a,IP97fc3bf0b9,563549,0
S000078844,2025-12-19 17:53:51,U001717,search,,D43cf4017fa,IP187ba28809,,0
S000078845,2025-12-19 16:48:01,,organic,web,D_G_SHARED_05,IP0da26e2c02,563235,0
S000078846,2025-12-19 01:45:10,U002602,search,web,Dd6c401b6f1,IP49b647d5b7,563966,0
S000078847,2025-12-19 00:06:36,,organic,web,D_G_247d1cb8bc,IP9d002e68bd,568879,0
S000078848,2025-12-19 08:04:06,,search,mobile,D_G_954d25f753,IP229609f323,563102,0
S000078849,2025-12-19 08:18:59,,organic,web,D_G_469ed5217b,IPe68d069c46,565363,0
S000078850,2025-12-19 02:27:33,U000303,paid_social,web,Dbb9f69035b,IPb33e4278fc,572495,0
S000078851,2025-12-19 02:11:54,U001710,organic,web,Dbf9671e5ae,IP166542e8fc,576074,0
S000078852,2025-12-19 19:35:02,,organic,web,D_G_741fbe008d,IP2278ba2774,563672,0
S000078853,2025-12-19 16:06:07,,paid_social,web,D_G_11087d91d9,IPc536431220,569203,0
S000078854,2025-12-19 13:02:35,,referral,mobile,D_G_3542176e25,IPb44ca0ca0a,563691,0
S000078855,2025-12-19 04:21:40,,email,web,D_G_6eaccd057d,IPfb36916960,566882,0
S000078856,2025-12-19 12:24:44,,organic,web,D_G_8f70c3aa78,IPa3b5568ccb,565118,0
S000078857,2025-12-19 19:04:53,U000668,organic,web,Dc14069da72,IP1e41526f3e,565894,0
S000078858,2025-12-19 12:39:50,,search,web,D_G_682e9805b5,IP9d71b3e70a,565095,0
S000078859,2025-12-19 23:46:50,U002273,paid_social,web,D4c4d4cc7aa,IPda3f74b647,572901,0
S000078860,2025-12-19 05:49:30,U002344,organic,mobile,Dc708f64166,IPa5cf4d52a9,574360,0
S000078861,2025-12-19 09:25:23,U002043,organic,web,Dfdedc2bcfc,IP4a094b3285,565894,0
S000078862,2025-12-19 17:47:53,,search,web,D_G_e0cfa2b909,IP4133a1d0c1,567508,0
S000078863,2025-12-19 00:20:36,,referral,web,D_G_abc5d84346,IPca1e9613d4,569476,0
S000078864,2025-12-19 03:41:37,U000919,organic,web,D32d79cff99,IP8411150851,565285,0
S000078865,2025-12-19 18:09:08,U001154,search,mobile,D30f1640810,IPbc3a50a9cf,569539,0
S000078866,2025-12-19 17:56:19,U001971,organic,web,D3b056addd8,IPd4b782790b,563966,0
S000078867,2025-12-19 19:39:41,U002350,email,mobile,D4a9776f9b3,IP1b99c87dcd,579609,0
S000078868,2025-12-19 00:21:38,U000006,paid_social,mobile,D4b57b30a93,IPcb2076775b,578418,0
S000078869,2025-12-19 04:41:45,U003120,organic,mobile,D021a0dff26,IP14bf9c9729,571647,0
S000078870,2025-12-19 22:03:29,U002799,organic,mobile,D5ca5fb603b,IPe4c61b0eae,574573,0
S000078871,2025-12-19 14:27:25,U001093,paid_social,web,D10b910253c,IP8b4b7a2874,575699,0
S000078872,2025-12-19 21:53:25,U001773,organic,web,D0f028ddb0a,IP8214b1da5e,574081,0
S000078873,2025-12-19 11:16:42,U001127,search,mobile,D54cd5d8bbf,IP89f35ebb3b,579266,0
S000078874,2025-12-19 22:07:14,U000880,organic,mobile,Dc41f51f3ae,IP266dac20cf,577965,0
S000078875,2025-12-19 13:08:48,,referral,mobile,D_G_6d57b7b8f5,IP3201a8b261,562202,0
S000078876,2025-12-19 16:08:41,U002845,organic,mobile,D0a6668e0a6,IP5739f075b8,565894,0
S000078877,2025-12-19 20:08:09,U002495,organic,mobile,Dc9650e1218,IPaa308ec2a2,563966,0
S000078878,2025-12-19 16:19:44,U001825,paid_social,mobile,Dd2cbb7d54e,IP4b67faaad1,578796,0
S000078879,2025-12-19 16:27:16,U002122,search,web,D853b785640,IPdd57c8e86b,571222,0
S000078880,2025-12-19 19:49:33,U002705,organic,mobile,D8418eeaa48,IPc80021c27e,574360,0
S000078881,2025-12-19 23:57:05,U000240,organic,mobile,D7af6c48f13,IPa72ee7aee6,565894,0
S000078882,2025-12-19 22:08:42,U002179,paid_social,mobile,Da1f93f1fdf,IPe0d0b4bf2d,577934,0
S000078883,2025-12-19 19:31:35,U001058,paid_social,mobile,Dce9d1231da,IP1db31b950c,572788,0
S000078884,2025-12-19 11:58:37,,paid_social,mobile,D_G_a6276e8b8f,IP5fec90eac5,567454,0
S000078885,2025-12-19 17:09:00,U001547,paid_social,web,D04007aba4e,IP72101b3e8c,572769,0
S000078886,2025-12-19 03:48:47,U000465,organic,web,D85aeaef430,IPabeacb0878,575139,0
S000078887,2025-12-19 13:13:19,U001265,search,mobile,Df950417478,IP54e49371ac,572276,0
S000078888,2025-12-19 02:23:56,,paid_social,web,D_G_0e4b249a19,IP8a6ca3dd44,569470,0
S000078889,2025-12-19 03:24:45,,paid_social,web,D_G_f1166dbd18,IP296920de00,566166,0
S000078890,2025-12-19 01:24:23,U000022,email,web,Dde8e85bb18,IPcb4b4bff81,579260,0
S000078891,2025-12-19 19:33:07,U002327,organic,mobile,D5959b5fb24,IPdc171cdad2,578896,0
S000078892,2025-12-19 05:54:53,U002671,organic,mobile,Dbbc4cec116,IP01d3d9904f,575699,0
S000078893,2025-12-19 03:43:56,U001209,organic,web,D2a631ac9db,IP8b4e5848af,568375,0
S000078894,2025-12-19 05:52:31,U000125,paid_social,mobile,D_RING_04,IP_RING_SHAR,565285,0
S000078895,2025-12-19 07:07:20,U001441,paid_social,mobile,D81e09c6ce9,IPd36b489827,574441,0
S000078896,2025-12-19 21:01:39,U001648,paid_social,web,De56c243002,IP33f96a890b,573828,0
S000078897,2025-12-19 21:43:49,U002389,organic,mobile,Dab3e16ef16,IP03254447be,575614,0
S000078898,2025-12-19 20:57:14,U000192,referral,web,Df30803c598,IP7624cea4fc,571631,0
S000078899,2025-12-19 07:15:02,U001916,search,mobile,Dde65a4a809,IPe1ebe05b3b,569539,0
S000078900,2025-12-19 08:47:36,,organic,mobile,D_G_e7c804fc43,IPaa4860c7ef,565118,0
S000078901,2025-12-19 05:33:17,U001314,paid_social,web,D6046d2c8a0,IPbf80496642,575842,0
S000078902,2025-12-19 10:20:34,U001779,organic,mobile,D6cfd1fdeff,IP3493d8541c,575842,0
S000078903,2025-12-19 12:27:27,U000215,search,mobile,Df1bde4ed12,IP3f8df93728,575661,0
S000078904,2025-12-19 13:24:45,U002012,search,mobile,D_RING_01,IP_RING_SHAR,568518,0
S000078905,2025-12-19 00:37:29,U002377,organic,web,D77664bd592,IP6e4b78859b,579609,0
S000078906,2025-12-19 06:13:08,U001963,paid_social,web,D6316e83d15,IPd6429631c9,575674,0
S000078907,2025-12-19 07:49:18,U000856,email,web,Dfbef2fa60a,IPbaa75271d8,571541,0
S000078908,2025-12-19 02:33:28,U002000,organic,mobile,D25d2b99aa8,IP392ca90fa7,576422,0
S000078909,2025-12-19 08:03:11,U001771,search,web,Dc3b234598f,IP8e93a16361,565285,0
S000078910,2025-12-19 17:46:27,U003036,referral,mobile,D35bf1bf492,IPa8dc9345d7,579501,0
